Year,Sex,Age,Lives,Deaths,Cause of Death,Expected Deaths,Adjusted Age
1983,Male,15,26724,508,Other,466,15
1983,Male,16,62528,1349,Other,1247,16
1983,Male,17,25304,518,Heart Disease,504,17
1983,Male,18,31527,694,Heart Disease,661,18
1983,Male,19,87813,2132,Accidents,1870,19
1983,Male,20,21020,514,Kidney Disease,502,20
1983,Male,21,61462,1552,Kidney Disease,1472,21
1983,Male,22,91606,2347,Accidents,2203,22
1983,Male,23,98444,2670,COVID-19,2614,23
1983,Male,24,69516,1856,Other,1884,24
1983,Male,25,77021,2183,Diabetes,2086,25
1983,Male,26,53981,1576,Alzheimer's,1359,26
1983,Male,27,62054,1845,Diabetes,1766,27
1983,Male,28,42444,1375,Other,1311,28
1983,Male,29,91373,2856,Diabetes,2870,29
1983,Male,30,77603,2545,Alzheimer's,2405,30
1983,Male,31,77997,2637,Accidents,2563,31
1983,Male,32,63321,2208,Other,2141,32
1983,Male,33,88666,3194,Stroke,3139,33
1983,Male,34,43449,1580,Diabetes,1612,34
1983,Male,35,44413,1798,Diabetes,1635,35
1983,Male,36,93855,3882,COVID-19,3505,36
1983,Male,37,25644,1047,Cancer,1005,37
1983,Male,38,68837,2905,Heart Disease,2869,38
1983,Male,39,22402,937,Kidney Disease,935,39
1983,Male,40,25265,1122,Other,1044,40
1983,Male,41,44523,1982,Diabetes,1883,41
1983,Male,42,97524,4494,COVID-19,4340,42
1983,Male,43,45124,2128,Cancer,1987,43
1983,Male,44,44901,2095,Heart Disease,2037,44
1983,Male,45,80763,4037,Other,3669,45
1983,Male,46,37011,1826,Influenza,1778,46
1983,Male,47,94816,4630,COVID-19,4418,47
1983,Male,48,70775,3805,Cancer,3370,48
1983,Male,49,64091,3372,Stroke,3242,49
1983,Male,50,13818,742,Other,710,50
1983,Male,51,70713,3841,Stroke,3575,51
1983,Male,52,82846,4824,Accidents,4213,52
1983,Male,53,13591,765,Alzheimer's,751,53
1983,Male,54,16353,942,COVID-19,904,54
1983,Male,55,43690,2658,Other,2460,55
1983,Male,56,93779,5652,Heart Disease,5329,56
1983,Male,57,91600,5546,Influenza,5358,57
1983,Male,58,27944,1736,Cancer,1678,58
1983,Male,59,20268,1262,Alzheimer's,1200,59
1983,Male,60,93512,5822,Heart Disease,5811,60
1983,Male,61,96063,6073,Other,5959,61
1983,Male,62,40360,2721,Kidney Disease,2559,62
1983,Male,63,68137,4682,Accidents,4337,63
1983,Male,64,61437,4247,Other,3867,64
1983,Male,65,15534,1082,Alzheimer's,1020,65
1983,Male,66,62579,4273,Other,4224,66
1983,Male,67,93051,6445,Alzheimer's,6201,67
1983,Male,68,62378,4529,Kidney Disease,4204,68
1983,Male,69,51599,3818,Cancer,3588,69
1983,Male,70,47390,3461,COVID-19,3357,70
1983,Male,71,89353,6746,Heart Disease,6341,71
1983,Male,72,11672,878,Alzheimer's,848,72
1983,Male,73,82631,6446,Other,6029,73
1983,Male,74,50465,3863,Other,3763,74
1983,Male,75,73450,5847,Heart Disease,5449,75
1983,Male,76,54489,4471,Heart Disease,4211,76
1983,Male,77,22356,1822,Kidney Disease,1713,77
1983,Male,78,72114,5951,Heart Disease,5457,78
1983,Male,79,49205,3984,Other,3838,79
1983,Male,80,82211,6877,Accidents,6539,80
1983,Male,81,33731,2894,Cancer,2763,81
1983,Male,82,70895,6159,Accidents,5798,82
1983,Male,83,34712,2993,Stroke,2826,83
1983,Male,84,51641,4682,Kidney Disease,4321,84
1983,Male,85,58765,5137,Heart Disease,4973,85
1983,Male,86,70974,6309,Alzheimer's,6109,86
1983,Male,87,24319,2258,Stroke,2105,87
1983,Male,88,54395,5025,COVID-19,4749,88
1983,Male,89,94303,8805,Other,8526,89
1983,Male,90,43194,3993,Alzheimer's,3826,90
1983,Male,91,53456,5018,Accidents,4824,91
1983,Male,92,92958,9008,Heart Disease,8616,92
1983,Male,93,56958,5415,Cancer,5178,93
1983,Male,94,39071,3783,Other,3729,94
1983,Male,95,90318,8878,Kidney Disease,8277,95
1983,Male,96,30140,3014,Cancer,2869,96
1983,Male,97,93747,9374,Heart Disease,9199,97
1983,Male,98,41236,4123,COVID-19,4005,98
1983,Male,99,78481,7848,Other,7730,99
1983,Female,0,81355,377,Stroke,400,0
1983,Female,1,79791,324,Cancer,344,1
1983,Female,2,12910,55,Kidney Disease,82,2
1983,Female,3,65222,439,COVID-19,479,3
1983,Female,4,73496,633,Heart Disease,506,4
1983,Female,5,62341,590,Other,499,5
1983,Female,6,65343,682,Accidents,681,6
1983,Female,7,55069,603,Heart Disease,490,7
1983,Female,8,30025,384,Stroke,343,8
1983,Female,9,72628,993,Stroke,797,9
1983,Female,10,83743,1291,Other,1157,10
1983,Female,11,41759,664,Heart Disease,552,11
1983,Female,12,50135,793,Cancer,780,12
1983,Female,13,22500,387,Alzheimer's,403,13
1983,Female,14,68245,1190,Heart Disease,1191,14
1983,Female,15,36919,682,Other,706,15
1983,Female,16,62480,1264,Other,1237,16
1983,Female,17,90380,1748,COVID-19,1850,17
1983,Female,18,69992,1627,Other,1463,18
1983,Female,19,88352,2149,Other,1807,19
1983,Female,20,30359,687,Cancer,707,20
1983,Female,21,61241,1504,Alzheimer's,1426,21
1983,Female,22,54496,1338,COVID-19,1212,22
1983,Female,23,35120,947,Stroke,903,23
1983,Female,24,58833,1571,Other,1689,24
1983,Female,25,26417,795,Cancer,682,25
1983,Female,26,14943,460,Other,435,26
1983,Female,27,22945,755,Heart Disease,696,27
1983,Female,28,84631,2750,Cancer,2575,28
1983,Female,29,29019,940,COVID-19,943,29
1983,Female,30,52216,1748,Diabetes,1668,30
1983,Female,31,77255,2661,Diabetes,2452,31
1983,Female,32,28836,988,Cancer,905,32
1983,Female,33,81724,2950,Stroke,2860,33
1983,Female,34,47500,1907,Kidney Disease,1667,34
1983,Female,35,58837,2331,Kidney Disease,2085,35
1983,Female,36,38237,1462,Diabetes,1481,36
1983,Female,37,47964,2004,Cancer,1865,37
1983,Female,38,89924,3840,Diabetes,3452,38
1983,Female,39,39063,1717,Cancer,1556,39
1983,Female,40,34859,1613,Other,1470,40
1983,Female,41,15030,678,Other,630,41
1983,Female,42,82416,3783,Other,3702,42
1983,Female,43,50781,2356,Cancer,2387,43
1983,Female,44,47002,2278,Heart Disease,2083,44
1983,Female,45,50525,2412,Influenza,2318,45
1983,Female,46,44332,2271,Alzheimer's,2143,46
1983,Female,47,64232,3222,Heart Disease,3168,47
1983,Female,48,22728,1163,Stroke,1145,48
1983,Female,49,67477,3559,Other,3273,49
1983,Female,50,31527,1716,Other,1635,50
1983,Female,51,84462,4719,Stroke,4384,51
1983,Female,52,17624,994,Heart Disease,897,52
1983,Female,53,73300,4121,Influenza,4000,53
1983,Female,54,73260,4329,Cancer,3932,54
1983,Female,55,90174,5451,Heart Disease,5105,55
1983,Female,56,20905,1239,COVID-19,1218,56
1983,Female,57,70974,4359,Other,4109,57
1983,Female,58,49967,3143,Other,2837,58
1983,Female,59,87077,5385,Cancer,5201,59
1983,Female,60,40237,2549,Heart Disease,2476,60
1983,Female,61,31480,1984,Kidney Disease,1951,61
1983,Female,62,23565,1631,Influenza,1468,62
1983,Female,63,26662,1786,Diabetes,1698,63
1983,Female,64,55638,3824,Influenza,3642,64
1983,Female,65,35429,2387,Other,2307,65
1983,Female,66,81355,5716,Heart Disease,5405,66
1983,Female,67,94280,6623,Heart Disease,6248,67
1983,Female,68,72005,5190,Accidents,4989,68
1983,Female,69,83618,5982,Stroke,5726,69
1983,Female,70,42739,3159,Diabetes,2990,70
1983,Female,71,85537,6403,Accidents,6213,71
1983,Female,72,35968,2696,Cancer,2664,72
1983,Female,73,89332,6779,Other,6453,73
1983,Female,74,92797,7115,Other,6903,74
1983,Female,75,74156,5939,Cancer,5568,75
1983,Female,76,55476,4482,Heart Disease,4269,76
1983,Female,77,31752,2579,Stroke,2449,77
1983,Female,78,52983,4364,Heart Disease,4118,78
1983,Female,79,88597,7392,Kidney Disease,6946,79
1983,Female,80,47510,4054,Heart Disease,3824,80
1983,Female,81,48261,4118,Heart Disease,3918,81
1983,Female,82,97757,8401,Stroke,7992,82
1983,Female,83,90188,7905,Kidney Disease,7425,83
1983,Female,84,81888,7183,Kidney Disease,6899,84
1983,Female,85,67337,5976,Stroke,5745,85
1983,Female,86,19806,1792,Other,1690,86
1983,Female,87,42769,3854,Kidney Disease,3658,87
1983,Female,88,12493,1161,Heart Disease,1106,88
1983,Female,89,53227,4994,Diabetes,4728,89
1983,Female,90,43095,4059,Cancer,3879,90
1983,Female,91,79355,7512,Heart Disease,7259,91
1983,Female,92,99536,9516,Cancer,8988,92
1983,Female,93,11053,1093,Other,1019,93
1983,Female,94,78755,7832,Stroke,7353,94
1983,Female,95,94745,9368,Influenza,8754,95
1983,Female,96,47435,4722,Other,4626,96
1983,Female,97,33990,3399,Heart Disease,3254,97
1983,Female,98,84616,8461,Alzheimer's,8293,98
1983,Female,99,21865,2186,Kidney Disease,2139,99
1984,Male,0,20539,58,Heart Disease,108,0
1984,Male,1,91385,509,Accidents,445,1
1984,Male,2,33057,206,Alzheimer's,223,2
1984,Male,3,38781,219,Other,349,3
1984,Male,4,12551,97,Heart Disease,93,4
1984,Male,5,82170,823,Cancer,762,5
1984,Male,6,76326,695,Cancer,810,6
1984,Male,7,70294,827,Kidney Disease,756,7
1984,Male,8,79208,896,Accidents,1119,8
1984,Male,9,84665,1107,Stroke,1051,9
1984,Male,10,50342,667,Other,609,10
1984,Male,11,37823,539,Other,535,11
1984,Male,12,40383,680,Other,638,12
1984,Male,13,59060,967,Other,948,13
1984,Male,14,20441,373,Alzheimer's,368,14
1984,Male,15,90838,1576,Influenza,1609,15
1984,Male,16,81188,1650,Accidents,1478,16
1984,Male,17,57414,1175,Cancer,1052,17
1984,Male,18,25421,588,Stroke,497,18
1984,Male,19,26310,601,Other,568,19
1984,Male,20,28174,668,Cancer,617,20
1984,Male,21,47419,1173,Other,987,21
1984,Male,22,42690,1205,Stroke,1057,22
1984,Male,23,99723,2519,COVID-19,2740,23
1984,Male,24,65661,1924,COVID-19,1709,24
1984,Male,25,85845,2373,Stroke,2323,25
1984,Male,26,59561,1845,Other,1607,26
1984,Male,27,98373,3073,Diabetes,2951,27
1984,Male,28,87447,2898,Heart Disease,2770,28
1984,Male,29,68794,2380,Kidney Disease,2127,29
1984,Male,30,52890,1733,Heart Disease,1772,30
1984,Male,31,82243,2842,Other,2704,31
1984,Male,32,50422,1802,Kidney Disease,1701,32
1984,Male,33,85343,3076,Alzheimer's,2993,33
1984,Male,34,39670,1432,Cancer,1384,34
1984,Male,35,74006,2747,Cancer,2740,35
1984,Male,36,85631,3321,Cancer,3299,36
1984,Male,37,39514,1620,Cancer,1509,37
1984,Male,38,45877,1959,Kidney Disease,1833,38
1984,Male,39,57076,2414,Diabetes,2387,39
1984,Male,40,30721,1298,Heart Disease,1327,40
1984,Male,41,72695,3232,Other,3084,41
1984,Male,42,79714,3713,Cancer,3447,42
1984,Male,43,18410,886,Stroke,802,43
1984,Male,44,76264,3593,Heart Disease,3514,44
1984,Male,45,70562,3581,Alzheimer's,3152,45
1984,Male,46,72461,3676,Kidney Disease,3448,46
1984,Male,47,78839,4172,Accidents,3780,47
1984,Male,48,75576,3879,Diabetes,3771,48
1984,Male,49,43290,2384,Diabetes,2159,49
1984,Male,50,65868,3512,Other,3362,50
1984,Male,51,36439,2069,Diabetes,1929,51
1984,Male,52,86864,4919,COVID-19,4695,52
1984,Male,53,83666,4840,Heart Disease,4484,53
1984,Male,54,96387,5653,Cancer,5273,54
1984,Male,55,79971,4678,COVID-19,4326,55
1984,Male,56,24219,1439,Alzheimer's,1384,56
1984,Male,57,88552,5379,Kidney Disease,5049,57
1984,Male,58,59677,3773,Stroke,3519,58
1984,Male,59,79492,5042,Heart Disease,4710,59
1984,Male,60,28008,1825,Other,1695,60
1984,Male,61,71440,4586,Accidents,4387,61
1984,Male,62,34627,2279,COVID-19,2111,62
1984,Male,63,52501,3512,Cancer,3368,63
1984,Male,64,62045,4313,Alzheimer's,4024,64
1984,Male,65,84398,5713,Cancer,5436,65
1984,Male,66,10268,713,Other,679,66
1984,Male,67,60332,4245,Stroke,4064,67
1984,Male,68,35564,2514,Kidney Disease,2442,68
1984,Male,69,64050,4778,Alzheimer's,4441,69
1984,Male,70,47391,3549,Kidney Disease,3401,70
1984,Male,71,24390,1825,Heart Disease,1765,71
1984,Male,72,99724,7577,Other,7319,72
1984,Male,73,15409,1167,Other,1131,73
1984,Male,74,47103,3630,Kidney Disease,3460,74
1984,Male,75,57134,4443,Stroke,4235,75
1984,Male,76,73256,5850,Diabetes,5593,76
1984,Male,77,88823,7273,Kidney Disease,6974,77
1984,Male,78,74850,6124,Cancer,5679,78
1984,Male,79,23064,1904,Stroke,1834,79
1984,Male,80,30414,2514,Heart Disease,2454,80
1984,Male,81,82544,6958,COVID-19,6685,81
1984,Male,82,28824,2491,Influenza,2393,82
1984,Male,83,16427,1424,Stroke,1372,83
1984,Male,84,66929,5833,Cancer,5608,84
1984,Male,85,89144,7946,Heart Disease,7627,85
1984,Male,86,29322,2588,Diabetes,2508,86
1984,Male,87,72373,6583,Stroke,6202,87
1984,Male,88,43675,4076,Accidents,3821,88
1984,Male,89,60107,5672,Other,5329,89
1984,Male,90,94106,8892,Accidents,8280,90
1984,Male,91,38882,3702,Other,3533,91
1984,Male,92,56450,5442,Heart Disease,5186,92
1984,Male,93,33353,3172,COVID-19,3027,93
1984,Male,94,78242,7641,COVID-19,7328,94
1984,Male,95,35151,3483,Cancer,3237,95
1984,Male,96,79616,7915,COVID-19,7561,96
1984,Male,97,19140,1903,Heart Disease,1839,97
1984,Male,98,36880,3688,Stroke,3604,98
1984,Male,99,55465,5546,Kidney Disease,5424,99
1984,Female,0,22410,117,Kidney Disease,55,0
1984,Female,1,55725,222,Alzheimer's,219,1
1984,Female,2,85815,467,Cancer,368,2
1984,Female,3,62387,441,COVID-19,360,3
1984,Female,4,29985,217,Other,221,4
1984,Female,5,77004,770,Diabetes,627,5
1984,Female,6,25113,252,Kidney Disease,275,6
1984,Female,7,67104,878,Accidents,645,7
1984,Female,8,70065,913,Heart Disease,754,8
1984,Female,9,68847,903,Other,842,9
1984,Female,10,58608,865,Other,747,10
1984,Female,11,13510,219,Accidents,198,11
1984,Female,12,61479,933,Cancer,834,12
1984,Female,13,28661,530,Other,500,13
1984,Female,14,92781,1561,Heart Disease,1473,14
1984,Female,15,86604,1735,Cancer,1671,15
1984,Female,16,97374,2076,Cancer,1846,16
1984,Female,17,37553,746,Alzheimer's,756,17
1984,Female,18,99583,2388,Other,1846,18
1984,Female,19,54917,1346,Stroke,1204,19
1984,Female,20,23904,530,Accidents,536,20
1984,Female,21,80783,1992,Heart Disease,1967,21
1984,Female,22,62082,1521,Cancer,1494,22
1984,Female,23,48524,1422,Accidents,1230,23
1984,Female,24,41013,1155,Other,1074,24
1984,Female,25,74972,2326,Other,2029,25
1984,Female,26,81771,2492,Alzheimer's,2194,26
1984,Female,27,98229,3081,Accidents,2717,27
1984,Female,28,95876,3101,COVID-19,2788,28
1984,Female,29,54885,1912,Other,1754,29
1984,Female,30,12537,424,Alzheimer's,401,30
1984,Female,31,80396,2921,Heart Disease,2804,31
1984,Female,32,48147,1686,Accidents,1699,32
1984,Female,33,46969,1770,Heart Disease,1613,33
1984,Female,34,81852,2987,Other,3028,34
1984,Female,35,72424,2899,Heart Disease,2562,35
1984,Female,36,71642,2774,Other,2697,36
1984,Female,37,19574,818,Heart Disease,791,37
1984,Female,38,88962,3495,Alzheimer's,3608,38
1984,Female,39,53241,2273,Cancer,2219,39
1984,Female,40,26741,1235,Cancer,1095,40
1984,Female,41,26033,1166,Other,1090,41
1984,Female,42,98655,4542,COVID-19,4434,42
1984,Female,43,84893,3946,Kidney Disease,3753,43
1984,Female,44,98453,4811,Stroke,4483,44
1984,Female,45,90302,4344,Stroke,4122,45
1984,Female,46,91348,4462,Heart Disease,4191,46
1984,Female,47,74194,3962,Heart Disease,3620,47
1984,Female,48,42719,2203,COVID-19,2130,48
1984,Female,49,50882,2724,Heart Disease,2588,49
1984,Female,50,24955,1332,COVID-19,1240,50
1984,Female,51,18507,1018,Accidents,953,51
1984,Female,52,78948,4365,Cancer,4061,52
1984,Female,53,72796,4260,Diabetes,3838,53
1984,Female,54,54773,3177,Cancer,3008,54
1984,Female,55,57035,3399,Diabetes,3083,55
1984,Female,56,31183,1916,Other,1770,56
1984,Female,57,50768,3112,Influenza,3014,57
1984,Female,58,18576,1170,Heart Disease,1063,58
1984,Female,59,58954,3683,Heart Disease,3460,59
1984,Female,60,46705,3051,COVID-19,2834,60
1984,Female,61,67117,4396,Cancer,4225,61
1984,Female,62,79698,5113,Heart Disease,5055,62
1984,Female,63,70846,4731,Diabetes,4589,63
1984,Female,64,56433,3882,Cancer,3516,64
1984,Female,65,90534,6089,Influenza,5797,65
1984,Female,66,54537,3871,Heart Disease,3661,66
1984,Female,67,28657,2007,Heart Disease,1968,67
1984,Female,68,84790,6114,Heart Disease,5827,68
1984,Female,69,82003,6003,Other,5691,69
1984,Female,70,18381,1337,Other,1290,70
1984,Female,71,76775,5826,Heart Disease,5395,71
1984,Female,72,25892,1945,COVID-19,1866,72
1984,Female,73,60167,4548,Stroke,4389,73
1984,Female,74,11030,835,COVID-19,814,74
1984,Female,75,73091,5819,Influenza,5594,75
1984,Female,76,41536,3375,COVID-19,3168,76
1984,Female,77,32796,2682,Heart Disease,2538,77
1984,Female,78,92180,7457,Stroke,7423,78
1984,Female,79,20862,1742,Other,1674,79
1984,Female,80,80144,6924,Heart Disease,6408,80
1984,Female,81,16368,1392,Other,1312,81
1984,Female,82,13215,1124,Heart Disease,1086,82
1984,Female,83,85171,7577,Influenza,7011,83
1984,Female,84,91361,8200,Other,7463,84
1984,Female,85,90824,7962,Other,7606,85
1984,Female,86,18181,1635,Other,1566,86
1984,Female,87,27631,2511,Cancer,2434,87
1984,Female,88,60789,5606,Heart Disease,5187,88
1984,Female,89,87902,8202,Diabetes,7699,89
1984,Female,90,23680,2204,Other,2078,90
1984,Female,91,45116,4269,COVID-19,4104,91
1984,Female,92,73175,7073,Diabetes,6573,92
1984,Female,93,29455,2874,Heart Disease,2741,93
1984,Female,94,10468,1016,Other,972,94
1984,Female,95,18877,1837,Diabetes,1801,95
1984,Female,96,60173,6017,Cancer,5829,96
1984,Female,97,75352,7535,COVID-19,7164,97
1984,Female,98,90576,9057,Cancer,8749,98
1984,Female,99,70693,7069,Diabetes,6849,99
1985,Male,0,41656,59,Cancer,149,0
1985,Male,1,66300,207,Influenza,226,1
1985,Male,2,57897,286,Heart Disease,295,2
1985,Male,3,93841,617,Alzheimer's,540,3
1985,Male,4,28498,202,Influenza,171,4
1985,Male,5,79184,777,Other,723,5
1985,Male,6,24763,207,COVID-19,277,6
1985,Male,7,21934,257,Other,255,7
1985,Male,8,43265,523,Other,426,8
1985,Male,9,10015,125,COVID-19,121,9
1985,Male,10,60096,912,Diabetes,835,10
1985,Male,11,92231,1205,Heart Disease,1265,11
1985,Male,12,37711,654,Diabetes,586,12
1985,Male,13,93564,1555,COVID-19,1564,13
1985,Male,14,24604,436,Cancer,456,14
1985,Male,15,28872,609,COVID-19,573,15
1985,Male,16,42520,859,Diabetes,828,16
1985,Male,17,31038,699,Kidney Disease,605,17
1985,Male,18,43562,1024,Kidney Disease,941,18
1985,Male,19,40964,882,Other,828,19
1985,Male,20,22021,523,Stroke,469,20
1985,Male,21,58548,1460,Heart Disease,1387,21
1985,Male,22,54901,1530,Cancer,1417,22
1985,Male,23,49278,1260,Heart Disease,1193,23
1985,Male,24,29285,859,Cancer,721,24
1985,Male,25,25671,774,Heart Disease,735,25
1985,Male,26,37594,1142,Other,1042,26
1985,Male,27,10271,327,Cancer,293,27
1985,Male,28,35227,1101,Cancer,1022,28
1985,Male,29,68305,2189,Heart Disease,2272,29
1985,Male,30,64797,2214,Other,2193,30
1985,Male,31,38292,1268,Influenza,1290,31
1985,Male,32,32735,1193,COVID-19,1117,32
1985,Male,33,60065,2264,Heart Disease,2055,33
1985,Male,34,88902,3411,Other,3281,34
1985,Male,35,36767,1459,Other,1283,35
1985,Male,36,37694,1482,Heart Disease,1387,36
1985,Male,37,94342,3754,Stroke,3486,37
1985,Male,38,17102,718,COVID-19,721,38
1985,Male,39,71000,3065,Kidney Disease,2788,39
1985,Male,40,79778,3478,Cancer,3509,40
1985,Male,41,96318,4508,COVID-19,4232,41
1985,Male,42,88422,3974,Influenza,3737,42
1985,Male,43,39596,1902,Influenza,1711,43
1985,Male,44,26187,1253,Accidents,1173,44
1985,Male,45,64546,3157,Other,2980,45
1985,Male,46,45386,2242,Heart Disease,2116,46
1985,Male,47,56095,2845,COVID-19,2652,47
1985,Male,48,96085,5005,Accidents,4686,48
1985,Male,49,92702,4984,Cancer,4544,49
1985,Male,50,27660,1507,COVID-19,1426,50
1985,Male,51,59778,3421,Heart Disease,3148,51
1985,Male,52,12577,712,Cancer,682,52
1985,Male,53,57812,3284,Diabetes,3231,53
1985,Male,54,58309,3414,Heart Disease,3314,54
1985,Male,55,32786,1955,Alzheimer's,1875,55
1985,Male,56,68233,4184,Heart Disease,3812,56
1985,Male,57,58617,3456,Cancer,3409,57
1985,Male,58,31966,1979,Other,1792,58
1985,Male,59,64913,4061,Stroke,3835,59
1985,Male,60,73035,4726,Cancer,4346,60
1985,Male,61,46215,3083,Other,2956,61
1985,Male,62,21484,1451,COVID-19,1390,62
1985,Male,63,12449,848,Other,787,63
1985,Male,64,56181,3808,Accidents,3619,64
1985,Male,65,21720,1545,Other,1430,65
1985,Male,66,86718,5948,Cancer,5732,66
1985,Male,67,40026,2840,Influenza,2703,67
1985,Male,68,44976,3276,Diabetes,3081,68
1985,Male,69,22710,1665,COVID-19,1598,69
1985,Male,70,78406,5927,Other,5430,70
1985,Male,71,90569,6699,Cancer,6393,71
1985,Male,72,36934,2795,COVID-19,2661,72
1985,Male,73,51939,4006,Heart Disease,3778,73
1985,Male,74,77645,6026,Other,5770,74
1985,Male,75,90367,7291,Diabetes,6837,75
1985,Male,76,20828,1699,Accidents,1596,76
1985,Male,77,45462,3712,Alzheimer's,3524,77
1985,Male,78,51829,4278,Heart Disease,3977,78
1985,Male,79,14995,1247,Other,1159,79
1985,Male,80,66973,5529,Cancer,5425,80
1985,Male,81,62013,5166,Heart Disease,4974,81
1985,Male,82,51189,4426,Other,4157,82
1985,Male,83,40262,3516,Accidents,3289,83
1985,Male,84,34494,3052,Stroke,2841,84
1985,Male,85,75001,6791,Influenza,6359,85
1985,Male,86,73886,6503,Other,6354,86
1985,Male,87,29075,2686,Stroke,2489,87
1985,Male,88,59744,5518,Other,5180,88
1985,Male,89,62075,5796,Alzheimer's,5555,89
1985,Male,90,39241,3632,Cancer,3425,90
1985,Male,91,97645,9134,Diabetes,8867,91
1985,Male,92,80011,7720,Other,7348,92
1985,Male,93,19790,1944,Alzheimer's,1842,93
1985,Male,94,13372,1304,Accidents,1238,94
1985,Male,95,21131,2093,Other,2001,95
1985,Male,96,14482,1448,COVID-19,1362,96
1985,Male,97,93366,9336,Stroke,8892,97
1985,Male,98,80213,8021,Heart Disease,7731,98
1985,Male,99,86326,8632,Accidents,8497,99
1985,Female,0,22553,76,Cancer,87,0
1985,Female,1,57751,317,Kidney Disease,332,1
1985,Female,2,91901,640,Kidney Disease,650,2
1985,Female,3,96267,838,Accidents,654,3
1985,Female,4,59797,464,Heart Disease,529,4
1985,Female,5,43598,409,Influenza,356,5
1985,Female,6,35732,347,COVID-19,336,6
1985,Female,7,98006,922,Accidents,1003,7
1985,Female,8,13408,158,Other,141,8
1985,Female,9,58268,642,Influenza,659,9
1985,Female,10,14267,212,Alzheimer's,183,10
1985,Female,11,76256,1020,Accidents,1076,11
